report_date;line_item;spend_dkk;impressions;clicks;viewable_rate;attributed_revenue;currency
06/02/2025;hh_dk_Prog_Display_Alm_202502;19149.69;276761;1708;0.614;14876.64;DKK
05/06/2025;Havehjornet_Prog_Display_Havesaeson_202506;8748.36;200752;795;0.619;9603.62;DKK
03/07/2022;HH_Prog_Display_Alm_202207;1164.76;135785;788;0.883;1108.87;EUR
14/06/2023;hh_dk_Prog_Display_Havesaeson_202306;10163.96;257588;553;0.556;11430.37;DKK
25/03/2024;HAVEHJ_Prog_Display_Alm_202403;9918.23;117789;1127;0.696;10767.36;DKK
05/01/2024;HAVEHJ_Prog_Display_Alm_202401;2417.94;207842;1778;0.885;2863.79;EUR
30/11/2025;hh_dk_Prog_Display_BlackFriday_202511;12812.66;228724;1074;0.641;16347.20;DKK
04/11/2022;hh_dk_Prog_Video_BlackFriday_202211;37393.33;543255;2812;0.621;92553.02;DKK
14/03/2024;HAVEHJ_Prog_Display_Alm_202403;17550.21;285741;1631;0.749;24125.90;DKK
10/11/2023;HH_Prog_Video_BlackFriday_202311;3605.97;364992;1397;0.887;6338.06;EUR
16/11/2024;HH_Prog_Display_BlackFriday_202411;6616.39;74396;352;0.604;6117.38;DKK
30/09/2022;HH_Prog_Display_Alm_202209;23304.34;394566;2255;0.864;23506.62;DKK
12/02/2023;HH_Prog_Video_Alm_202302;12329.07;151544;1158;0.588;26153.41;DKK
14/05/2022;HH_Prog_Display_Havesaeson_202205;13878.16;166061;1731;0.66;17228.60;DKK
09/11/2022;Havehjornet_Prog_Video_BlackFriday_202211;41641.35;506045;3354;0.783;77369.40;DKK
19/01/2025;HH_Prog_Display_Alm_202501;1868.80;179454;1082;0.649;1850.66;EUR
06/10/2024;HAVEHJ_Prog_Display_Alm_202410;8570.71;269707;847;0.777;13605.80;DKK
20/02/2022;hh_dk_Prog_Display_Alm_202202;14552.24;351067;791;0.691;18079.30;DKK
30/05/2022;Havehjornet_Prog_Display_Havesaeson_202205;33536.37;1039087;3107;0.712;38742.92;DKK
18/01/2025;HAVEHJ_Prog_Video_Alm_202501;28983.08;757918;1633;0.644;59144.88;DKK
16/07/2023;HH_Prog_Video_Alm_202307;14601.54;214547;734;0.839;23700.73;DKK
23/04/2023;HAVEHJ_Prog_Video_Havesaeson_202304;30678.58;929545;1580;0.636;87645.26;DKK
28/07/2025;hh_dk_Prog_Video_Alm_202507;5186.57;105764;426;0.689;10163.95;DKK
30/12/2024;HAVEHJ_Prog_Video_Jul_202412;43326.77;545845;3788;0.607;80533.12;DKK
06/07/2022;HH_Prog_Display_Alm_202207;8974.31;113147;631;0.771;8720.09;DKK
13/01/2022;Havehjornet_Prog_Display_Alm_202201;10102.47;193563;592;0.768;9614.76;DKK
13/11/2024;Havehjornet_Prog_Display_BlackFriday_202411;1155.86;125165;462;0.681;1628.46;EUR
25/07/2022;Havehjornet_Prog_Display_Alm_202207;11957.67;143441;1254;0.831;8317.27;DKK
17/02/2022;HAVEHJ_Prog_Video_Alm_202202_kopi;41513.91;905136;2848;0.9;80337.95;DKK
22/03/2022;Havehjornet_Prog_Video_Alm_202203;14048.91;379360;826;0.795;23661.45;DKK
05/08/2024;hh_dk_Prog_Display_Alm_202408;8105.09;180431;465;0.837;13018.99;DKK
12/10/2022;hh_dk_Prog_Video_Alm_202210;14863.58;326984;912;0.565;25455.11;DKK
22/07/2024;hh_dk_Prog_Display_Alm_202407;25209.26;469269;2452;0.569;22873.59;DKK
24/06/2023;hh_dk_Prog_Display_Havesaeson_202306;30054.64;868245;3325;0.649;36842.48;DKK
15/07/2024;HH_Prog_Video_Alm_202407;9541.82;118476;715;0.679;21563.97;DKK
16/07/2022;HAVEHJ_Prog_Video_Alm_202207;25251.28;300163;1938;0.747;29571.44;DKK
22/04/2022;hh_dk_Prog_Video_Havesaeson_202204_kopi;28161.95;422396;2065;0.85;60296.03;DKK
08/12/2024;HH_Prog_Display_Jul_202412;13411.36;235054;1556;0.554;22375.88;DKK
10/11/2022;HH_Prog_Display_BlackFriday_202211;12278.17;212249;649;0.777;11149.68;DKK
19/02/2023;Havehjornet_Prog_Video_Alm_202302;12173.28;239274;1209;0.592;22282.65;DKK
25/12/2024;HAVEHJ_Prog_Video_Jul_202412;18211.32;346447;1771;0.822;36507.05;DKK
02/12/2024;hh_dk_Prog_Video_Jul_202412;47649.78;1284155;2498;0.845;58262.04;DKK
10/04/2022;hh_dk_Prog_Video_Havesaeson_202204;1395.95;184660;527;0.602;2150.49;EUR
20/10/2025;HAVEHJ_Prog_Display_Alm_202510;11841.13;321364;968;0.767;16395.35;DKK
01/03/2022;HAVEHJ_Prog_Display_Alm_202203;12957.02;164609;1247;0.779;12334.66;DKK
01/11/2023;Havehjornet_Prog_Video_BlackFriday_202311;34146.16;400219;3075;0.588;68421.69;DKK
02/06/2024;hh_dk_Prog_Video_Havesaeson_202406;12115.62;148871;643;0.784;19887.06;DKK
27/04/2023;Havehjornet_Prog_Display_Havesaeson_202304;13974.26;321794;904;0.685;9593.17;DKK
02/09/2022;hh_dk_Prog_Video_Alm_202209;39666.10;882530;3799;0.575;75921.35;DKK
29/08/2023;HAVEHJ_Prog_Display_Alm_202308;5593.18;174542;413;0.61;6088.33;DKK
17/06/2024;HAVEHJ_Prog_Display_Havesaeson_202406;16384.58;299504;1666;0.753;18180.97;DKK
03/05/2024;Havehjornet_Prog_Display_Havesaeson_202405_kopi;29920.08;438459;1961;0.649;38763.94;DKK
17/03/2025;hh_dk_Prog_Video_Alm_202503;12369.09;179412;1195;0.733;27435.59;DKK
27/10/2024;HAVEHJ_Prog_Video_Alm_202410;15818.49;416917;1267;0.775;36608.33;DKK
09/02/2025;HAVEHJ_Prog_Video_Alm_202502;38225.90;784166;2425;0.726;85476.22;DKK
09/05/2024;hh_dk_Prog_Display_Havesaeson_202405;18414.01;273242;1055;0.84;27033.20;DKK
01/04/2024;HAVEHJ_Prog_Display_Havesaeson_202404;24077.25;725809;1371;0.631;32418.36;DKK
08/12/2023;HAVEHJ_Prog_Video_Jul_202312;52199.96;743170;2787;0.69;75307.48;DKK
01/03/2023;hh_dk_Prog_Display_Alm_202303;34293.24;733671;2817;0.564;44763.77;DKK
15/09/2024;Havehjornet_Prog_Video_Alm_202409;18258.25;213318;1501;0.865;34879.69;DKK
29/05/2025;HAVEHJ_Prog_Display_Havesaeson_202505;11047.95;165994;557;0.748;12135.61;DKK
30/11/2022;HH_Prog_Display_BlackFriday_202211;6563.59;88348;364;0.718;7674.85;DKK
11/04/2022;HH_Prog_Display_Havesaeson_202204;16151.47;373962;994;0.833;27207.59;DKK
21/05/2024;Havehjornet_Prog_Display_Havesaeson_202405;6939.03;139920;516;0.736;8780.67;DKK
04/02/2023;hh_dk_Prog_Video_Alm_202302;28817.82;581503;1504;0.648;54975.62;DKK
05/04/2025;HAVEHJ_Prog_Display_Havesaeson_202504;10594.21;137899;685;0.866;9646.68;DKK
26/11/2025;HH_Prog_Display_BlackFriday_202511;17436.23;234018;974;0.789;15979.70;DKK
22/05/2024;Havehjornet_Prog_Display_Havesaeson_202405_kopi;4118.47;70588;360;0.885;4816.47;DKK
05/10/2022;Havehjornet_Prog_Display_Alm_202210;11120.26;168338;660;0.852;10768.32;DKK
04/12/2025;HAVEHJ_Prog_Video_Jul_202512_kopi;18975.56;269031;2069;0.637;30674.37;DKK
28/10/2024;HAVEHJ_Prog_Display_Alm_202410;11710.93;188577;1126;0.695;17581.99;DKK
20/10/2023;HH_Prog_Video_Alm_202310;10587.12;222063;889;0.779;17111.11;DKK
14/08/2022;hh_dk_Prog_Display_Alm_202208;16003.29;360000;817;0.59;23990.06;DKK
30/11/2024;HAVEHJ_Prog_Display_BlackFriday_202411;7781.53;99652;391;0.645;5634.67;DKK
06/08/2022;HH_Prog_Display_Alm_202208_kopi;9968.30;141280;939;0.827;11414.49;DKK
11/08/2024;hh_dk_Prog_Display_Alm_202408_kopi;18060.44;212853;1991;0.594;25911.92;DKK
18/09/2024;Havehjornet_Prog_Video_Alm_202409;32315.57;404562;3260;0.687;68293.27;DKK
13/07/2024;hh_dk_Prog_Video_Alm_202407;4156.59;89214;274;0.836;7966.39;DKK
17/04/2025;hh_dk_Prog_Video_Havesaeson_202504_kopi;24254.57;394314;1262;0.614;50512.87;DKK
11/06/2024;Havehjornet_Prog_Display_Havesaeson_202406_kopi;21688.53;280168;1487;0.857;20582.01;DKK
07/04/2025;hh_dk_Prog_Video_Havesaeson_202504;6412.70;610136;3037;0.777;12279.23;EUR
27/11/2025;Havehjornet_Prog_Video_BlackFriday_202511_kopi;35595.04;639988;3127;0.582;72955.94;DKK
10/04/2023;HH_Prog_Display_Havesaeson_202304;6430.18;78529;323;0.795;8729.40;DKK
06/02/2025;HAVEHJ_Prog_Video_Alm_202502;3521.34;654661;1665;0.653;8158.49;EUR
24/11/2023;HAVEHJ_Prog_Video_BlackFriday_202311;6620.61;1148775;4808;0.623;12176.73;EUR
26/09/2025;HH_Prog_Display_Alm_202509_kopi;19651.05;466292;1055;0.856;27781.00;DKK
07/06/2022;Havehjornet_Prog_Display_Havesaeson_202206;36462.86;719161;3304;0.628;35832.79;DKK
03/03/2025;HH_Prog_Video_Alm_202503;22898.15;464036;2757;0.858;27442.28;DKK
18/12/2025;Havehjornet_Prog_Display_Jul_202512;17678.33;571839;1338;0.756;19810.49;DKK
31/01/2024;hh_dk_Prog_Display_Alm_202401;24473.16;359104;2189;0.827;30601.31;DKK
06/05/2022;Havehjornet_Prog_Video_Havesaeson_202205;25463.96;356471;1371;0.65;56183.43;DKK
16/01/2025;hh_dk_Prog_Video_Alm_202501;11492.50;234685;1024;0.88;23680.99;DKK
03/01/2023;HH_Prog_Display_Alm_202301;19817.42;296240;1377;0.869;23501.78;DKK
16/06/2025;HH_Prog_Display_Havesaeson_202506;16577.29;265840;1561;0.695;23130.61;DKK
07/01/2023;Havehjornet_Prog_Video_Alm_202301;26435.64;327587;1445;0.844;31907.62;DKK
14/06/2024;HAVEHJ_Prog_Video_Havesaeson_202406;18758.00;322729;1679;0.871;34581.75;DKK
12/02/2023;HH_Prog_Display_Alm_202302;12721.67;383158;772;0.738;15164.46;DKK
19/04/2025;HAVEHJ_Prog_Display_Havesaeson_202504;25498.98;512428;2788;0.795;31343.13;DKK
12/07/2022;hh_dk_Prog_Video_Alm_202207;17253.95;217345;1859;0.574;39745.77;DKK
24/05/2022;hh_dk_Prog_Display_Havesaeson_202205;14489.69;182571;1746;0.791;19206.49;DKK
26/10/2024;hh_dk_Prog_Video_Alm_202410;4605.27;946450;1763;0.789;8142.80;EUR
31/10/2022;Havehjornet_Prog_Display_Alm_202210;18199.29;223686;929;0.552;23581.97;DKK
30/12/2025;Havehjornet_Prog_Display_Jul_202512;14748.14;332036;862;0.661;19368.85;DKK
01/12/2025;HAVEHJ_Prog_Video_Jul_202512;21824.67;282674;1858;0.718;49201.07;DKK
03/01/2022;HH_Prog_Video_Alm_202201;6716.67;183993;627;0.899;11588.03;DKK
12/08/2024;Havehjornet_Prog_Display_Alm_202408;20082.85;270401;2207;0.671;18226.09;DKK
12/04/2025;HH_Prog_Display_Havesaeson_202504;13427.52;159302;1092;0.677;14915.62;DKK
15/05/2025;Havehjornet_Prog_Display_Havesaeson_202505;18398.98;237782;2055;0.741;20378.17;DKK
09/01/2022;Havehjornet_Prog_Display_Alm_202201;15089.18;250895;1268;0.858;13493.04;DKK
06/08/2025;HH_Prog_Video_Alm_202508;15200.06;344188;879;0.745;20145.59;DKK
25/06/2025;hh_dk_Prog_Video_Havesaeson_202506;3988.75;86503;424;0.557;7969.48;DKK
28/05/2025;hh_dk_Prog_Video_Havesaeson_202505;9432.77;1874065;3657;0.835;14203.54;EUR
05/02/2023;hh_dk_Prog_Display_Alm_202302;12651.16;218347;1047;0.817;13049.19;DKK
25/03/2023;Havehjornet_Prog_Display_Alm_202303;7080.72;79645;495;0.677;9655.00;DKK
15/07/2022;HAVEHJ_Prog_Video_Alm_202207;12032.96;199551;895;0.563;27024.76;DKK
23/02/2024;hh_dk_Prog_Display_Alm_202402;517.25;53003;194;0.719;531.13;EUR
03/03/2024;HH_Prog_Video_Alm_202403;6065.51;1406844;2299;0.751;15803.03;EUR
12/09/2024;Havehjornet_Prog_Video_Alm_202409;31289.66;783617;1640;0.583;85660.49;DKK
12/04/2025;HH_Prog_Video_Havesaeson_202504;10137.94;220640;966;0.877;21323.16;DKK
13/03/2025;Havehjornet_Prog_Display_Alm_202503;2483.78;284734;1323;0.759;2440.58;EUR
16/09/2023;HH_Prog_Display_Alm_202309_kopi;9225.48;117773;482;0.746;9153.95;DKK
10/11/2023;Havehjornet_Prog_Display_BlackFriday_202311;5023.32;83607;603;0.74;5172.95;DKK
28/03/2025;Havehjornet_Prog_Video_Alm_202503;2941.81;407731;1358;0.753;4421.89;EUR
08/11/2023;Havehjornet_Prog_Video_BlackFriday_202311;34235.61;581362;2615;0.599;89568.29;DKK
27/05/2023;HH_Prog_Display_Havesaeson_202305;12607.97;157862;776;0.804;13901.01;DKK
25/11/2023;HAVEHJ_Prog_Video_BlackFriday_202311;5290.34;545051;2711;0.754;7823.74;EUR
07/02/2022;Havehjornet_Prog_Display_Alm_202202;7278.07;93408;476;0.885;7786.91;DKK
16/03/2025;HH_Prog_Display_Alm_202503_kopi;17923.44;237249;1090;0.655;15296.25;DKK
30/08/2023;HH_Prog_Video_Alm_202308_kopi;33598.49;658593;1940;0.897;67672.14;DKK
26/08/2025;Havehjornet_Prog_Video_Alm_202508;13814.26;351912;1379;0.737;23680.16;DKK
19/03/2024;Havehjornet_Prog_Display_Alm_202403;937.58;97772;474;0.634;944.69;EUR
24/03/2023;hh_dk_Prog_Video_Alm_202303;13359.80;381619;698;0.551;24714.87;DKK
05/09/2023;Havehjornet_Prog_Display_Alm_202309_kopi;28975.68;449569;2173;0.856;38162.76;DKK
03/07/2025;HH_Prog_Display_Alm_202507;6480.78;110289;346;0.561;7881.44;DKK
07/02/2022;Havehjornet_Prog_Video_Alm_202202;30258.62;339315;2261;0.747;54797.75;DKK
22/02/2025;Havehjornet_Prog_Video_Alm_202502;68146.38;821186;4032;0.59;134128.28;DKK
18/12/2023;HH_Prog_Display_Jul_202312;9069.08;262542;549;0.778;12154.77;DKK
19/12/2022;HAVEHJ_Prog_Display_Jul_202212;8181.12;107880;576;0.782;10855.08;DKK
18/07/2023;HAVEHJ_Prog_Display_Alm_202307;6259.06;89220;541;0.752;5332.98;DKK
17/09/2023;HAVEHJ_Prog_Video_Alm_202309;17259.31;296879;1010;0.835;39713.44;DKK
23/02/2024;HH_Prog_Video_Alm_202402;26550.62;714666;3114;0.608;46526.36;DKK
06/10/2023;HAVEHJ_Prog_Video_Alm_202310;28148.67;745022;1527;0.585;55648.25;DKK
15/01/2025;HAVEHJ_Prog_Display_Alm_202501;11344.47;159419;1223;0.882;11509.08;DKK
19/05/2022;HH_Prog_Video_Havesaeson_202205;2287.08;548714;1520;0.595;4288.32;EUR
24/07/2023;hh_dk_Prog_Display_Alm_202307;1624.92;234513;776;0.765;2613.61;EUR
26/07/2022;HAVEHJ_Prog_Video_Alm_202207;2548.68;56756;171;0.875;4828.85;DKK
17/12/2022;hh_dk_Prog_Video_Jul_202212;21655.97;250143;1201;0.663;47194.28;DKK
06/04/2023;hh_dk_Prog_Display_Havesaeson_202304;1079.28;102184;716;0.88;1250.75;EUR
23/03/2024;Havehjornet_Prog_Video_Alm_202403;20971.44;234541;1293;0.882;38241.04;DKK
28/07/2022;Havehjornet_Prog_Display_Alm_202207_kopi;13118.82;192043;1128;0.61;13220.53;DKK
18/04/2024;HAVEHJ_Prog_Video_Havesaeson_202404;10711.53;2349179;6783;0.829;27880.48;EUR
05/11/2024;HH_Prog_Video_BlackFriday_202411;4037.08;566876;1586;0.84;7369.32;EUR
12/11/2025;hh_dk_Prog_Video_BlackFriday_202511_kopi;1423.01;204745;663;0.671;2669.84;EUR
03/07/2023;HAVEHJ_Prog_Video_Alm_202307;28453.58;357364;2983;0.791;65709.73;DKK
04/08/2025;HAVEHJ_Prog_Display_Alm_202508;10599.81;164488;575;0.879;13479.31;DKK
31/10/2024;hh_dk_Prog_Display_Alm_202410;8965.70;155343;636;0.787;12924.78;DKK
28/12/2023;hh_dk_Prog_Display_Jul_202312;17458.55;265882;1026;0.807;22474.34;DKK
31/07/2023;Havehjornet_Prog_Display_Alm_202307;1753.33;240483;1585;0.692;1579.33;EUR
20/09/2023;HH_Prog_Video_Alm_202309;33616.61;592816;2635;0.78;52639.04;DKK
05/09/2024;Havehjornet_Prog_Display_Alm_202409;17304.80;375006;1132;0.609;19209.87;DKK
18/06/2022;hh_dk_Prog_Display_Havesaeson_202206;2307.00;194283;948;0.775;2280.18;EUR
25/02/2025;HH_Prog_Display_Alm_202502;969.47;137875;810;0.749;1526.90;EUR
15/08/2023;HAVEHJ_Prog_Display_Alm_202308;18104.83;286152;1021;0.89;19897.16;DKK
29/11/2025;Havehjornet_Prog_Video_BlackFriday_202511;26089.49;423008;2090;0.572;47998.70;DKK
04/04/2022;HH_Prog_Display_Havesaeson_202204;7960.18;116137;588;0.862;8573.06;DKK
20/08/2024;HH_Prog_Display_Alm_202408;16033.76;265778;1250;0.651;25854.82;DKK
09/02/2022;HAVEHJ_Prog_Video_Alm_202202;11572.53;231205;1166;0.865;26894.68;DKK
20/10/2025;HH_Prog_Video_Alm_202510;2633.70;412460;2194;0.755;5541.01;EUR
01/01/2023;hh_dk_Prog_Video_Alm_202301;16295.33;258949;941;0.844;17815.96;DKK
13/06/2024;hh_dk_Prog_Video_Havesaeson_202406;19911.75;560099;1292;0.889;49258.83;DKK
25/08/2023;HAVEHJ_Prog_Video_Alm_202308;26265.16;437475;1590;0.818;61763.05;DKK
24/04/2025;HAVEHJ_Prog_Video_Havesaeson_202504;43371.62;1357722;2171;0.672;71775.60;DKK
20/08/2025;HAVEHJ_Prog_Display_Alm_202508;11352.36;165573;648;0.798;11945.27;DKK
06/07/2024;Havehjornet_Prog_Display_Alm_202407;7141.78;82801;615;0.851;9799.46;DKK
25/05/2023;HH_Prog_Display_Havesaeson_202305;647.84;69120;285;0.894;803.62;EUR
25/09/2022;Havehjornet_Prog_Video_Alm_202209;36753.13;558383;3051;0.587;82606.66;DKK
16/10/2023;HAVEHJ_Prog_Display_Alm_202310;26316.14;619332;2331;0.618;19377.88;DKK
31/10/2025;hh_dk_Prog_Video_Alm_202510;26291.44;424874;1402;0.79;56587.07;DKK
06/09/2022;Havehjornet_Prog_Display_Alm_202209;18084.09;203893;1122;0.665;16089.58;DKK
06/03/2025;hh_dk_Prog_Display_Alm_202503_kopi;19033.71;314834;1742;0.645;15839.25;DKK
03/04/2025;HH_Prog_Display_Havesaeson_202504;21096.74;303602;2261;0.596;28042.39;DKK
29/01/2025;hh_dk_Prog_Display_Alm_202501;3862.65;69909;336;0.613;4322.78;DKK
22/08/2023;Havehjornet_Prog_Video_Alm_202308;10328.85;207545;933;0.633;24940.23;DKK
03/10/2025;hh_dk_Prog_Video_Alm_202510;21567.61;246296;1634;0.582;40215.89;DKK
28/01/2024;hh_dk_Prog_Video_Alm_202401;19878.71;281707;1627;0.682;43978.24;DKK
25/04/2024;Havehjornet_Prog_Video_Havesaeson_202404;20689.47;348010;1205;0.844;40588.47;DKK
25/11/2024;HH_Prog_Video_BlackFriday_202411;22430.84;269387;1430;0.588;32445.45;DKK
29/09/2022;HH_Prog_Display_Alm_202209_kopi;18306.58;284662;933;0.843;18890.74;DKK
28/10/2023;HH_Prog_Display_Alm_202310;15454.97;200526;1315;0.624;16158.84;DKK
28/10/2022;Havehjornet_Prog_Video_Alm_202210;3914.77;441172;3565;0.759;10956.45;EUR
10/08/2024;HAVEHJ_Prog_Video_Alm_202408;3206.53;41147;309;0.829;6050.07;DKK
11/07/2024;HH_Prog_Display_Alm_202407;11811.92;148020;1406;0.701;11362.20;DKK
18/07/2022;hh_dk_Prog_Display_Alm_202207;9604.36;133697;974;0.658;12888.17;DKK
16/05/2024;Havehjornet_Prog_Video_Havesaeson_202405;26044.81;465729;1559;0.777;49544.14;DKK
18/08/2022;HH_Prog_Display_Alm_202208;18171.87;305634;1036;0.681;17416.17;DKK
08/06/2024;HH_Prog_Video_Havesaeson_202406;4562.58;399173;2569;0.615;8118.13;EUR
18/03/2023;HAVEHJ_Prog_Display_Alm_202303;22942.31;431122;2491;0.744;31492.08;DKK
08/09/2024;hh_dk_Prog_Display_Alm_202409;16773.30;221721;1148;0.77;21076.74;DKK
12/11/2024;HAVEHJ_Prog_Video_BlackFriday_202411_kopi;47210.56;541108;3974;0.63;113618.59;DKK
19/08/2024;Havehjornet_Prog_Display_Alm_202408;1611.63;207958;1337;0.693;1793.69;EUR
21/01/2022;HAVEHJ_Prog_Video_Alm_202201;20659.66;231291;1157;0.834;48086.08;DKK
07/05/2023;HH_Prog_Video_Havesaeson_202305;52039.66;933853;4353;0.723;61158.86;DKK
28/01/2023;hh_dk_Prog_Display_Alm_202301;16429.73;423505;845;0.633;23877.23;DKK
02/07/2025;HAVEHJ_Prog_Display_Alm_202507_kopi;10176.89;296659;666;0.599;12951.52;DKK
09/11/2025;hh_dk_Prog_Video_BlackFriday_202511;4518.31;421475;1984;0.618;6938.62;EUR
26/02/2025;hh_dk_Prog_Video_Alm_202502;20651.01;280504;1380;0.874;53600.95;DKK
23/06/2024;HH_Prog_Video_Havesaeson_202406_kopi;6635.73;102112;569;0.847;13867.93;DKK
01/02/2025;hh_dk_Prog_Video_Alm_202502;32994.84;626628;2994;0.628;41337.82;DKK
25/11/2022;HH_Prog_Video_BlackFriday_202211;8985.94;153799;501;0.618;18500.19;DKK
12/05/2025;hh_dk_Prog_Video_Havesaeson_202505;25325.39;640802;2283;0.839;38064.22;DKK
30/05/2025;HH_Prog_Video_Havesaeson_202505;34804.57;496558;2396;0.695;53579.58;DKK
06/06/2022;hh_dk_Prog_Video_Havesaeson_202206;24107.17;300275;1658;0.647;39321.21;DKK
21/06/2023;Havehjornet_Prog_Display_Havesaeson_202306;15106.16;195034;1138;0.825;18079.59;DKK
10/06/2022;hh_dk_Prog_Display_Havesaeson_202206;9487.52;234122;894;0.596;8522.47;DKK
12/07/2024;HAVEHJ_Prog_Video_Alm_202407;1081.12;90985;611;0.766;1872.79;EUR
28/11/2025;HAVEHJ_Prog_Display_BlackFriday_202511;9414.25;240003;810;0.654;11136.65;DKK
03/03/2022;HH_Prog_Display_Alm_202203;18427.40;280083;1801;0.678;28102.13;DKK
09/10/2022;HAVEHJ_Prog_Display_Alm_202210;9416.69;279637;884;0.743;9856.07;DKK
21/11/2024;Havehjornet_Prog_Video_BlackFriday_202411;25435.05;431509;1523;0.784;69677.96;DKK
16/02/2023;HH_Prog_Video_Alm_202302;21493.39;300494;1110;0.652;38807.90;DKK
08/07/2024;HH_Prog_Video_Alm_202407;3809.28;72367;268;0.688;7926.41;DKK
27/05/2023;hh_dk_Prog_Video_Havesaeson_202305;40755.28;462239;3366;0.775;91940.47;DKK
24/09/2023;Havehjornet_Prog_Video_Alm_202309;42827.07;639168;4382;0.893;87780.30;DKK
26/05/2023;HAVEHJ_Prog_Display_Havesaeson_202305;12870.45;212991;1497;0.858;17581.93;DKK
23/12/2022;HAVEHJ_Prog_Video_Jul_202212;37908.32;438267;4040;0.816;74482.01;DKK
24/11/2024;hh_dk_Prog_Display_BlackFriday_202411;9880.31;324544;593;0.573;12530.95;DKK
09/12/2025;Havehjornet_Prog_Video_Jul_202512;55463.92;1023879;5013;0.752;110089.41;DKK
28/06/2023;HAVEHJ_Prog_Video_Havesaeson_202306;11205.24;169496;789;0.588;21234.88;DKK
23/06/2023;HAVEHJ_Prog_Display_Havesaeson_202306;3087.05;58624;180;0.768;2628.79;DKK
20/04/2025;Havehjornet_Prog_Video_Havesaeson_202504;27093.05;349094;1795;0.853;48419.30;DKK
26/09/2024;HH_Prog_Display_Alm_202409;17641.65;279180;1849;0.664;24382.46;DKK
09/03/2025;HH_Prog_Video_Alm_202503_kopi;27953.13;862808;1943;0.648;58370.54;DKK
10/09/2022;HAVEHJ_Prog_Display_Alm_202209;13464.60;236012;1591;0.63;13927.51;DKK
27/01/2022;HAVEHJ_Prog_Display_Alm_202201_kopi;8923.79;219164;832;0.821;10752.91;DKK
09/08/2022;HH_Prog_Video_Alm_202208;1277.82;128985;813;0.852;2186.92;EUR
20/04/2022;HH_Prog_Display_Havesaeson_202204;13661.62;408512;712;0.767;13975.28;DKK
25/05/2024;HH_Prog_Video_Havesaeson_202405;24034.71;307016;1425;0.552;49857.15;DKK
13/02/2024;Havehjornet_Prog_Video_Alm_202402;15067.24;233680;931;0.82;22355.58;DKK
31/10/2024;hh_dk_Prog_Video_Alm_202410;16532.75;230419;1252;0.584;19239.17;DKK
31/01/2025;HH_Prog_Video_Alm_202501;20199.23;634086;2211;0.738;41779.01;DKK
04/12/2025;HAVEHJ_Prog_Display_Jul_202512;10164.77;140205;711;0.816;8204.19;DKK
04/04/2022;Havehjornet_Prog_Video_Havesaeson_202204;6934.43;122962;843;0.735;12884.99;DKK
19/01/2024;HH_Prog_Display_Alm_202401;3602.74;372090;1530;0.576;2836.95;EUR
09/01/2025;hh_dk_Prog_Video_Alm_202501;12243.99;137390;707;0.626;27040.45;DKK
28/12/2024;Havehjornet_Prog_Display_Jul_202412;7632.46;229779;723;0.8;7489.52;DKK
12/01/2023;HH_Prog_Display_Alm_202301;4274.52;124017;234;0.782;4307.15;DKK
14/08/2025;HH_Prog_Video_Alm_202508;39459.91;860347;2807;0.735;91453.26;DKK
05/05/2025;HH_Prog_Display_Havesaeson_202505;3180.68;392615;1882;0.625;3990.05;EUR
11/09/2023;hh_dk_Prog_Display_Alm_202309_kopi;19760.29;265420;1206;0.665;25248.13;DKK
22/05/2022;HH_Prog_Video_Havesaeson_202205_kopi;23823.78;661411;1847;0.603;37971.80;DKK
10/02/2022;Havehjornet_Prog_Video_Alm_202202;10049.09;209097;783;0.857;12119.57;DKK
27/08/2025;hh_dk_Prog_Video_Alm_202508;12625.78;396504;706;0.786;25304.83;DKK
26/03/2025;HH_Prog_Display_Alm_202503;6290.80;187495;467;0.898;8548.01;DKK
27/07/2023;hh_dk_Prog_Video_Alm_202307;13074.14;148459;1216;0.841;29511.87;DKK
26/09/2022;HH_Prog_Video_Alm_202209_kopi;11180.71;288726;1075;0.63;20339.09;DKK
07/05/2022;hh_dk_Prog_Display_Havesaeson_202205;17610.16;318474;1272;0.569;21280.44;DKK
07/10/2025;hh_dk_Prog_Video_Alm_202510;17571.67;286042;990;0.877;34242.37;DKK
04/06/2022;HH_Prog_Video_Havesaeson_202206;14909.82;185207;980;0.652;39819.67;DKK
18/02/2022;hh_dk_Prog_Video_Alm_202202;28541.56;429243;2309;0.586;67369.99;DKK
21/05/2024;HAVEHJ_Prog_Video_Havesaeson_202405;44130.41;502147;2291;0.634;84765.58;DKK
13/02/2025;HAVEHJ_Prog_Video_Alm_202502;35739.52;645089;2778;0.63;70827.95;DKK
06/05/2023;HAVEHJ_Prog_Video_Havesaeson_202305;4632.31;107079;254;0.76;10662.31;DKK
16/07/2023;hh_dk_Prog_Display_Alm_202307;11003.84;180102;555;0.844;12155.45;DKK
26/10/2023;HH_Prog_Video_Alm_202310;24114.82;423043;2166;0.812;28015.16;DKK
11/01/2022;HAVEHJ_Prog_Video_Alm_202201;5075.63;72834;355;0.865;7082.57;DKK
17/12/2024;HH_Prog_Video_Jul_202412;19175.01;300155;1729;0.776;52790.22;DKK
07/09/2025;hh_dk_Prog_Display_Alm_202509;7624.82;126261;473;0.809;7783.48;DKK
03/06/2022;hh_dk_Prog_Video_Havesaeson_202206;29548.77;434339;1714;0.651;70144.19;DKK
