Campaign name;Amount spent (DKK);Impressions;Link clicks;Purchases;Purchase conversion value;date_str;currency
HH_Social_Prospecting_Havesaeson_202506;19040,45;149696;3679;81;70497,62;24.06.2025;DKK
HH_Social_Prospecting_Alm_202309;1924,95;92186;3616;68;4867,51;16.09.2023;EUR
HAVEHJ_Social_Retargeting_Havesaeson_202504;8426,21;102776;1299;37;23106,56;08.04.2025;DKK
HAVEHJ_Social_Retargeting_Alm_202510;889,08;94168;1138;25;2960,88;28.10.2025;EUR
HH_Social_Retargeting_Alm_202209;9040,13;48516;2398;34;24558,19;28.09.2022;DKK
HH_Social_Retargeting_Alm_202507;10510,13;69132;1872;49;23627,48;10.07.2025;DKK
hh_dk_Social_Prospecting_BlackFriday_202411;23677,74;127862;3880;119;73930,65;17.11.2024;DKK
HAVEHJ_Social_Retargeting_Jul_202512;2644,59;21937;710;12;6714,69;13.12.2025;DKK
Havehjornet_Social_Prospecting_Alm_202307;14750,61;122972;2191;79;46318,02;27.07.2023;DKK
HH_Social_Prospecting_Alm_202208;5038,63;198543;7951;200;11449,91;30.08.2022;EUR
HH_Social_Prospecting_Jul_202412;16438,66;87328;2551;80;34941,30;26.12.2024;DKK
HAVEHJ_Social_Retargeting_Alm_202401;5193,92;31386;1027;23;14067,66;31.01.2024;DKK
HAVEHJ_Social_Prospecting_Alm_202302;9855,05;97386;1837;42;26392,62;12.02.2023;DKK
HAVEHJ_Social_Retargeting_Alm_202410;4056,58;23170;528;18;10533,91;05.10.2024;DKK
HAVEHJ_Social_Retargeting_Alm_202308;1031,29;53855;1350;36;3167,63;06.08.2023;EUR
Havehjornet_Social_Prospecting_Alm_202503;26626,74;189172;4182;135;83150,54;13.03.2025;DKK
HAVEHJ_Social_Retargeting_Alm_202501;1383,18;83186;1832;37;4012,48;17.01.2025;EUR
HH_Social_Prospecting_Jul_202212;22483,82;133943;4344;111;64629,60;31.12.2022;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202406;11619,63;144025;1598;45;24444,49;16.06.2024;DKK
HH_Social_Prospecting_Alm_202209;3624,70;179310;4218;134;10497,76;16.09.2022;EUR
HAVEHJ_Social_Retargeting_Havesaeson_202505_kopi;7750,02;45211;1523;36;20691,51;30.05.2025;DKK
hh_dk_Social_Prospecting_Alm_202502;7753,11;46719;1030;34;22926,94;19.02.2025;DKK
Havehjornet_Social_Retargeting_BlackFriday_202311;1837,06;135004;2135;52;4236,65;22.11.2023;EUR
Havehjornet_Social_Prospecting_Havesaeson_202304;14841,83;108411;3407;67;39417,67;14.04.2023;DKK
HH_Social_Prospecting_Alm_202309;17731,66;111055;5322;85;70193,77;27.09.2023;DKK
hh_dk_Social_Retargeting_Havesaeson_202506;10217,50;63603;2556;41;20864,45;28.06.2025;DKK
HAVEHJ_Social_Retargeting_BlackFriday_202511;3684,92;29651;787;18;6208,39;16.11.2025;DKK
Havehjornet_Social_Prospecting_BlackFriday_202211;9967,62;147402;1451;48;30923,10;07.11.2022;DKK
HH_Social_Retargeting_BlackFriday_202411;12471,32;71486;2986;48;24329,02;14.11.2024;DKK
Havehjornet_Social_Retargeting_Alm_202202;9855,61;160506;2088;40;22948,37;28.02.2022;DKK
HH_Social_Prospecting_Alm_202202;13050,97;240668;2842;62;38512,33;19.02.2022;DKK
HAVEHJ_Social_Prospecting_Havesaeson_202306;23852,91;231575;5902;117;61801,29;18.06.2023;DKK
HAVEHJ_Social_Prospecting_Havesaeson_202405;37703,48;304017;8343;173;111955,57;13.05.2024;DKK
HH_Social_Prospecting_BlackFriday_202511;29041,51;165059;5406;118;100186,56;30.11.2025;DKK
HH_Social_Retargeting_Havesaeson_202406;3150,66;35996;766;14;9767,77;25.06.2024;DKK
Havehjornet_Social_Prospecting_Alm_202502;2197,04;115682;3246;80;6538,49;01.02.2025;EUR
HH_Social_Retargeting_Havesaeson_202505;3744,34;60011;882;17;7432,47;31.05.2025;DKK
HH_Social_Retargeting_BlackFriday_202311;3510,28;18911;921;15;9373,75;17.11.2023;DKK
HAVEHJ_Social_Retargeting_Alm_202407_kopi;13316,59;67905;4257;51;27550,40;29.07.2024;DKK
hh_dk_Social_Prospecting_BlackFriday_202311;20065,25;115991;3561;111;64457,39;02.11.2023;DKK
HH_Social_Retargeting_Alm_202508;9749,72;171790;3184;45;24689,48;17.08.2025;DKK
HAVEHJ_Social_Retargeting_BlackFriday_202511;3128,88;16008;681;14;8102,10;06.11.2025;DKK
Havehjornet_Social_Retargeting_Alm_202507;6667,14;37919;1113;29;20074,33;24.07.2025;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202204;8953,34;79940;1877;44;28472,62;16.04.2022;DKK
Havehjornet_Social_Retargeting_Alm_202302;823,88;60903;1067;29;3309,76;13.02.2023;EUR
HH_Social_Prospecting_Alm_202209;2536,18;283029;3833;77;6658,81;20.09.2022;EUR
HAVEHJ_Social_Retargeting_Alm_202408;2524,08;37298;666;10;4727,12;22.08.2024;DKK
Havehjornet_Social_Prospecting_Alm_202408;2810,06;133539;6217;86;8847,78;10.08.2024;EUR
HH_Social_Retargeting_Alm_202509;13024,13;72907;2143;51;35433,16;02.09.2025;DKK
Havehjornet_Social_Retargeting_Alm_202507;305,24;20716;724;8;741,62;04.07.2025;EUR
HAVEHJ_Social_Retargeting_Alm_202401;4524,30;65243;1140;21;11703,14;03.01.2024;DKK
Havehjornet_Social_Retargeting_Alm_202410;6754,78;58100;911;28;15215,66;12.10.2024;DKK
Havehjornet_Social_Prospecting_Alm_202508;19641,40;136439;6279;103;64871,91;14.08.2025;DKK
Havehjornet_Social_Retargeting_Havesaeson_202505;18239,86;207213;2373;79;44984,80;22.05.2025;DKK
HAVEHJ_Social_Retargeting_Alm_202209_kopi;770,15;47126;1581;24;1582,46;17.09.2022;EUR
Havehjornet_Social_Retargeting_Havesaeson_202406;2065,09;136824;3059;76;4985,73;22.06.2024;EUR
hh_dk_Social_Retargeting_Havesaeson_202504;7037,39;95871;1036;30;14344,98;13.04.2025;DKK
Havehjornet_Social_Retargeting_Alm_202401;908,69;74455;1000;27;2649,50;04.01.2024;EUR
hh_dk_Social_Retargeting_Alm_202410;1599,20;10594;502;6;5480,64;15.10.2024;DKK
hh_dk_Social_Prospecting_Alm_202508;4740,86;196382;5755;152;10878,97;26.08.2025;EUR
hh_dk_Social_Prospecting_Havesaeson_202404;10893,76;55196;1625;61;26115,37;14.04.2024;DKK
HAVEHJ_Social_Prospecting_Jul_202212;6512,03;42519;1692;29;13932,44;02.12.2022;DKK
Havehjornet_Social_Retargeting_Alm_202209;452,07;21448;811;13;1097,56;03.09.2022;EUR
HAVEHJ_Social_Prospecting_Havesaeson_202205;43815,52;480380;6271;217;134790,20;30.05.2022;DKK
Havehjornet_Social_Retargeting_Alm_202408;3146,27;38595;847;13;7282,97;28.08.2024;DKK
HH_Social_Prospecting_Havesaeson_202504;2973,67;137360;3675;115;8024,93;06.04.2025;EUR
HAVEHJ_Social_Retargeting_Jul_202412;4982,71;76908;797;19;13423,92;10.12.2024;DKK
HH_Social_Retargeting_Alm_202307;5648,19;63172;1063;21;19870,81;17.07.2023;DKK
HH_Social_Prospecting_BlackFriday_202211;32587,95;206807;4450;164;98527,50;29.11.2022;DKK
HH_Social_Retargeting_Havesaeson_202406;15432,29;150316;2956;66;32917,73;17.06.2024;DKK
HH_Social_Prospecting_Alm_202402;31671,64;295335;5798;176;99205,45;06.02.2024;DKK
Havehjornet_Social_Retargeting_Alm_202503;7159,89;95652;1181;31;17207,73;19.03.2025;DKK
HH_Social_Prospecting_Havesaeson_202204;32312,23;168853;5595;137;91414,59;05.04.2022;DKK
HAVEHJ_Social_Retargeting_Alm_202407;8535,15;68195;1585;34;22882,99;02.07.2024;DKK
HH_Social_Retargeting_Alm_202201;13472,35;106916;1759;60;36529,25;05.01.2022;DKK
HH_Social_Retargeting_Havesaeson_202504_kopi;13395,09;127455;2021;55;32771,77;21.04.2025;DKK
HAVEHJ_Social_Retargeting_Alm_202309;5776,33;29381;946;22;16054,09;01.09.2023;DKK
Havehjornet_Social_Prospecting_Alm_202502_kopi;630,13;36870;1041;23;1640,42;10.02.2025;EUR
HAVEHJ_Social_Retargeting_Alm_202409_kopi;5142,11;31160;832;21;16390,90;22.09.2024;DKK
HH_Social_Retargeting_Jul_202412;4552,43;36982;728;17;11424,09;23.12.2024;DKK
HH_Social_Prospecting_Alm_202502;12541,07;157711;3232;64;32422,88;02.02.2025;DKK
HAVEHJ_Social_Prospecting_Havesaeson_202505;8562,82;60901;1124;45;25577,40;01.05.2025;DKK
hh_dk_Social_Prospecting_Havesaeson_202506;17510,68;91845;3819;91;37793,66;27.06.2025;DKK
HH_Social_Retargeting_Alm_202503;3420,71;17651;482;15;9761,42;29.03.2025;DKK
HAVEHJ_Social_Prospecting_Alm_202508;26296,30;225119;5478;139;86840,02;13.08.2025;DKK
HH_Social_Retargeting_Alm_202503;11219,19;126697;2447;48;23833,56;24.03.2025;DKK
hh_dk_Social_Retargeting_Havesaeson_202306;11401,74;94116;3684;43;27961,02;02.06.2023;DKK
HAVEHJ_Social_Retargeting_BlackFriday_202311;3685,56;21164;748;19;7421,19;05.11.2023;DKK
HH_Social_Retargeting_Havesaeson_202405_kopi;9202,64;118600;1414;38;14569,39;27.05.2024;DKK
Havehjornet_Social_Prospecting_Alm_202501;15530,63;85079;3002;82;60290,44;21.01.2025;DKK
hh_dk_Social_Retargeting_Havesaeson_202206;11524,31;192062;1725;43;31274,72;11.06.2022;DKK
Havehjornet_Social_Retargeting_BlackFriday_202411;11765,42;82919;1987;43;26225,39;13.11.2024;DKK
HH_Social_Retargeting_Alm_202502;10576,09;79143;1800;53;30186,93;13.02.2025;DKK
HH_Social_Prospecting_Alm_202303;40353,47;235742;7150;186;141575,05;09.03.2023;DKK
Havehjornet_Social_Prospecting_Havesaeson_202406;1628,41;130526;3769;53;4324,34;15.06.2024;EUR
HAVEHJ_Social_Prospecting_Alm_202410;33298,91;189997;4561;138;96694,55;31.10.2024;DKK
Havehjornet_Social_Retargeting_Havesaeson_202406;3734,94;21727;705;16;13475,88;26.06.2024;DKK
Havehjornet_Social_Prospecting_Havesaeson_202405;29648,67;156208;4618;135;65284,42;14.05.2024;DKK
HH_Social_Retargeting_Alm_202409;6561,18;50715;1578;29;16598,28;26.09.2024;DKK
Havehjornet_Social_Prospecting_Havesaeson_202406;3620,24;136550;4884;113;12519,24;09.06.2024;EUR
HH_Social_Retargeting_BlackFriday_202511;733,53;28800;722;26;1390,12;02.11.2025;EUR
HH_Social_Prospecting_Alm_202310;9981,22;80621;2486;52;29662,82;15.10.2023;DKK
hh_dk_Social_Prospecting_Alm_202201;2184,68;99915;3448;76;5987,88;26.01.2022;EUR
HH_Social_Retargeting_Alm_202403_kopi;13177,48;188004;1824;55;32578,48;26.03.2024;DKK
Havehjornet_Social_Retargeting_BlackFriday_202411;10561,98;107083;1343;41;31129,83;29.11.2024;DKK
hh_dk_Social_Retargeting_Alm_202502;10487,11;107901;1431;47;20380,86;27.02.2025;DKK
Havehjornet_Social_Retargeting_Alm_202301;16037,55;120833;2404;71;40744,22;08.01.2023;DKK
hh_dk_Social_Prospecting_Alm_202409;2111,60;96024;2782;76;3686,41;02.09.2024;EUR
Havehjornet_Social_Retargeting_Alm_202201;4181,14;49632;844;19;8428,59;04.01.2022;DKK
hh_dk_Social_Retargeting_Alm_202208;9159,19;114091;1286;43;22137,67;21.08.2022;DKK
HH_Social_Retargeting_Alm_202203;1065,48;40185;1138;40;2321,36;26.03.2022;EUR
hh_dk_Social_Prospecting_Alm_202303;45657,38;310094;8765;254;133179,03;18.03.2023;DKK
HAVEHJ_Social_Prospecting_Alm_202303;21770,29;126832;5332;110;69167,32;24.03.2023;DKK
Havehjornet_Social_Retargeting_Alm_202402;6333,91;39993;1232;30;14501,17;15.02.2024;DKK
HAVEHJ_Social_Prospecting_Havesaeson_202305;3467,66;191502;3399;105;10291,19;07.05.2023;EUR
HH_Social_Retargeting_Havesaeson_202304;11053,96;67274;1708;40;27759,72;21.04.2023;DKK
Havehjornet_Social_Prospecting_Alm_202203;38783,12;636246;7776;161;108383,09;13.03.2022;DKK
HAVEHJ_Social_Prospecting_Alm_202403;17261,17;282199;2600;88;38852,09;29.03.2024;DKK
hh_dk_Social_Prospecting_Alm_202402_kopi;2831,26;43084;355;12;9396,00;05.02.2024;DKK
HH_Social_Prospecting_BlackFriday_202511;18122,62;94286;3591;99;61682,06;09.11.2025;DKK
hh_dk_Social_Retargeting_Havesaeson_202405;10705,43;75076;1834;40;45269,04;09.05.2024;DKK
hh_dk_Social_Retargeting_Alm_202507;726,87;59815;821;27;2039,38;22.07.2025;EUR
HH_Social_Retargeting_Alm_202303;7298,60;95298;1373;32;16670,67;25.03.2023;DKK
HAVEHJ_Social_Prospecting_Alm_202503;18205,27;131651;3747;88;58872,69;10.03.2025;DKK
Havehjornet_Social_Prospecting_Alm_202501;12841,43;67226;1733;57;41732,69;11.01.2025;DKK
HAVEHJ_Social_Prospecting_Alm_202508;51145,26;617329;8861;263;152444,98;16.08.2025;DKK
HH_Social_Prospecting_Havesaeson_202506;26928,69;496192;7559;125;57471,23;19.06.2025;DKK
hh_dk_Social_Retargeting_Alm_202207;18408,70;345402;6017;70;53734,12;20.07.2022;DKK
HH_Social_Prospecting_Alm_202302_kopi;40659,99;297114;7271;191;115678,70;28.02.2023;DKK
HAVEHJ_Social_Prospecting_Havesaeson_202305;5349,73;387262;7936;202;14394,68;21.05.2023;EUR
HAVEHJ_Social_Prospecting_Alm_202408;2790,47;200463;4759;110;6818,23;19.08.2024;EUR
HAVEHJ_Social_Retargeting_Havesaeson_202204;10183,94;60370;1331;45;23879,01;23.04.2022;DKK
Havehjornet_Social_Prospecting_Alm_202301;8187,69;61253;1046;40;22590,23;23.01.2023;DKK
Havehjornet_Social_Prospecting_Jul_202212;17107,81;208852;4538;80;51905,54;29.12.2022;DKK
HAVEHJ_Social_Prospecting_Alm_202503;17193,30;144886;3026;98;49503,25;17.03.2025;DKK
HH_Social_Prospecting_Alm_202403;3304,33;130998;7696;122;11212,47;13.03.2024;EUR
Havehjornet_Social_Retargeting_Havesaeson_202206;12870,27;100136;3168;57;30870,72;07.06.2022;DKK
hh_dk_Social_Prospecting_Jul_202512;14139,64;114213;2217;65;36377,21;16.12.2025;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202204;1454,58;88272;2856;52;3444,39;26.04.2022;EUR
hh_dk_Social_Prospecting_Havesaeson_202206;31503,67;191114;5185;169;79863,48;02.06.2022;DKK
HH_Social_Prospecting_Havesaeson_202404;10621,33;76965;2331;44;33497,91;26.04.2024;DKK
HAVEHJ_Social_Prospecting_Jul_202512;6022,28;57109;1971;27;15014,04;29.12.2025;DKK
HH_Social_Retargeting_Jul_202512;1391,16;127299;1858;39;4117,49;16.12.2025;EUR
HH_Social_Prospecting_Alm_202201;1968,37;162576;2094;66;4069,33;20.01.2022;EUR
HAVEHJ_Social_Retargeting_Alm_202201;12791,23;91577;1851;55;30385,44;29.01.2022;DKK
Havehjornet_Social_Retargeting_Alm_202310;687,00;90157;1256;23;1828,31;29.10.2023;EUR
hh_dk_Social_Prospecting_Alm_202207;32950,30;391304;9799;176;85532,28;15.07.2022;DKK
hh_dk_Social_Prospecting_Havesaeson_202405;28039,00;451376;4401;149;86510,58;29.05.2024;DKK
Havehjornet_Social_Prospecting_Alm_202307;30776,68;248999;9682;130;77909,94;20.07.2023;DKK
hh_dk_Social_Prospecting_Alm_202203_kopi;5669,49;230771;9258;191;17293,00;26.03.2022;EUR
Havehjornet_Social_Retargeting_Alm_202507_kopi;783,44;77355;1478;23;1819,19;05.07.2025;EUR
HAVEHJ_Social_Retargeting_Alm_202309;1428,09;58955;2105;46;4213,24;10.09.2023;EUR
hh_dk_Social_Prospecting_Alm_202408_kopi;33830,68;438104;11109;181;88752,39;28.08.2024;DKK
HAVEHJ_Social_Prospecting_Alm_202510;6655,76;46795;1067;36;17885,51;11.10.2025;DKK
hh_dk_Social_Prospecting_Alm_202501;22938,84;142027;3690;114;57691,01;17.01.2025;DKK
Havehjornet_Social_Prospecting_Havesaeson_202406_kopi;3043,73;27955;480;13;8572,34;27.06.2024;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202206;6492,80;69454;1411;27;12768,02;08.06.2022;DKK
Havehjornet_Social_Retargeting_Havesaeson_202305;4604,14;47267;805;21;12635,30;22.05.2023;DKK
hh_dk_Social_Retargeting_Havesaeson_202204;1320,24;51958;3125;39;3690,95;19.04.2022;EUR
HAVEHJ_Social_Prospecting_Alm_202410;16836,60;103326;2875;76;46084,76;10.10.2024;DKK
Havehjornet_Social_Retargeting_Jul_202412;6004,83;57289;921;22;12222,47;15.12.2024;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202405;9581,64;68969;1205;47;25370,53;16.05.2024;DKK
Havehjornet_Social_Prospecting_Alm_202301_kopi;7025,37;50850;1086;32;18738,91;28.01.2023;DKK
hh_dk_Social_Prospecting_Alm_202509;21663,86;185978;5047;104;39709,87;14.09.2025;DKK
Havehjornet_Social_Prospecting_Havesaeson_202406;1530,84;101566;1542;58;4214,30;26.06.2024;EUR
HH_Social_Prospecting_Havesaeson_202505;37100,63;227018;11241;210;94025,58;11.05.2025;DKK
HH_Social_Prospecting_BlackFriday_202411;50108,22;644493;16169;226;149686,63;13.11.2024;DKK
HH_Social_Prospecting_Alm_202509_kopi;31548,67;350123;5026;179;90122,08;09.09.2025;DKK
hh_dk_Social_Retargeting_Alm_202302;5550,34;40912;1376;24;10931,65;04.02.2023;DKK
HAVEHJ_Social_Retargeting_Alm_202507;2536,42;17322;548;10;7989,68;07.07.2025;DKK
hh_dk_Social_Prospecting_Havesaeson_202204;13888,56;97328;2146;63;42541,24;24.04.2022;DKK
hh_dk_Social_Prospecting_Havesaeson_202505;14136,32;84174;3318;66;45335,05;09.05.2025;DKK
HH_Social_Retargeting_Havesaeson_202305;326,89;18914;585;9;607,50;17.05.2023;EUR
hh_dk_Social_Retargeting_Alm_202210;4706,21;49109;693;17;13648,64;19.10.2022;DKK
Havehjornet_Social_Prospecting_BlackFriday_202211;2683,13;182142;2614;112;6209,60;20.11.2022;EUR
hh_dk_Social_Retargeting_Havesaeson_202304;1621,31;90763;2984;47;3771,42;09.04.2023;EUR
hh_dk_Social_Prospecting_Alm_202310_kopi;20263,77;127939;4279;100;53919,08;12.10.2023;DKK
HH_Social_Retargeting_Alm_202501;2414,89;16325;336;10;6202,33;01.01.2025;DKK
Havehjornet_Social_Retargeting_Alm_202502;1316,89;84104;1613;44;3373,45;16.02.2025;EUR
HH_Social_Prospecting_Jul_202212;16305,50;115079;3520;69;40260,39;12.12.2022;DKK
HAVEHJ_Social_Retargeting_Alm_202202;8519,52;47956;1953;35;22799,60;11.02.2022;DKK
HAVEHJ_Social_Prospecting_Jul_202212_kopi;4928,78;26229;1634;24;13132,29;24.12.2022;DKK
hh_dk_Social_Prospecting_Alm_202507;7507,62;44219;956;39;20259,66;19.07.2025;DKK
HH_Social_Prospecting_Havesaeson_202504;43155,28;434238;5837;188;99550,29;03.04.2025;DKK
HH_Social_Retargeting_Alm_202403;3009,66;34779;394;14;7368,11;10.03.2024;DKK
HH_Social_Retargeting_Havesaeson_202504;3536,72;60647;451;14;5487,03;03.04.2025;DKK
HH_Social_Retargeting_Alm_202210;1039,83;50414;1211;33;2466,01;26.10.2022;EUR
HH_Social_Prospecting_Alm_202408;24093,89;361130;8003;117;90327,26;18.08.2024;DKK
HH_Social_Prospecting_Alm_202407;4114,43;21006;744;18;14678,16;07.07.2024;DKK
hh_dk_Social_Retargeting_Havesaeson_202406;9909,35;50489;1951;46;23330,15;10.06.2024;DKK
HAVEHJ_Social_Retargeting_Alm_202401;1182,68;6238;267;5;1910,81;30.01.2024;DKK
HAVEHJ_Social_Retargeting_BlackFriday_202211;8498,53;78994;2814;32;20367,52;06.11.2022;DKK
hh_dk_Social_Prospecting_Alm_202308;22691,96;126223;3055;92;51101,20;17.08.2023;DKK
hh_dk_Social_Prospecting_Havesaeson_202205;20191,79;134209;3797;100;52721,74;18.05.2022;DKK
Havehjornet_Social_Prospecting_Havesaeson_202506_kopi;10116,82;81417;2139;43;28705,39;15.06.2025;DKK
HAVEHJ_Social_Prospecting_BlackFriday_202311;30325,62;248851;10001;133;88859,03;12.11.2023;DKK
HH_Social_Prospecting_Havesaeson_202306;12357,58;82292;1698;58;28869,94;27.06.2023;DKK
Havehjornet_Social_Prospecting_Alm_202303;3062,60;115377;4060;112;8168,18;29.03.2023;EUR
Havehjornet_Social_Prospecting_Alm_202210;1347,59;96326;1268;43;3690,30;05.10.2022;EUR
HH_Social_Retargeting_BlackFriday_202311_kopi;10703,69;102555;2072;45;25873,61;15.11.2023;DKK
Havehjornet_Social_Prospecting_Havesaeson_202505;27255,97;466695;3681;115;91383,12;17.05.2025;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202404;3968,64;70060;878;18;7357,84;03.04.2024;DKK
hh_dk_Social_Retargeting_Alm_202403;7765,32;71019;1308;29;21556,47;03.03.2024;DKK
HAVEHJ_Social_Retargeting_Jul_202512;6577,19;88187;1671;32;20039,37;11.12.2025;DKK
HH_Social_Retargeting_BlackFriday_202511;10409,01;187118;2277;50;29518,34;29.11.2025;DKK
Havehjornet_Social_Retargeting_Alm_202503_kopi;5017,03;37974;1163;20;15131,19;02.03.2025;DKK
hh_dk_Social_Retargeting_Havesaeson_202404;1861,60;109906;2149;67;4111,26;10.04.2024;EUR
hh_dk_Social_Retargeting_Havesaeson_202505;8565,24;133481;2545;34;23056,32;17.05.2025;DKK
Havehjornet_Social_Prospecting_Alm_202509;4542,58;396482;4381;142;11606,12;10.09.2025;EUR
Havehjornet_Social_Retargeting_Alm_202210_kopi;4558,58;26364;1192;21;11014,78;13.10.2022;DKK
HAVEHJ_Social_Prospecting_Alm_202303;31992,79;616923;7371;144;76998,97;06.03.2023;DKK
HAVEHJ_Social_Prospecting_Alm_202210;8455,10;46877;1235;41;36395,43;22.10.2022;DKK
HAVEHJ_Social_Retargeting_Alm_202401;3811,24;50197;911;15;10380,98;21.01.2024;DKK
HAVEHJ_Social_Prospecting_Alm_202203;53494,42;586370;9647;280;152247,43;27.03.2022;DKK
HH_Social_Prospecting_Alm_202210;5225,06;67892;710;23;11337,45;03.10.2022;DKK
hh_dk_Social_Prospecting_Jul_202412;2157,75;82348;4711;82;6632,24;06.12.2024;EUR
hh_dk_Social_Retargeting_Alm_202301;4213,16;30619;877;18;10742,56;23.01.2023;DKK
HH_Social_Prospecting_Alm_202208;19529,20;141199;4526;92;75300,70;05.08.2022;DKK
HH_Social_Prospecting_Alm_202309;18063,88;295194;4478;81;60290,92;22.09.2023;DKK
Havehjornet_Social_Prospecting_Alm_202510;28004,38;185579;3933;124;78946,05;28.10.2025;DKK
HH_Social_Retargeting_Alm_202309;7108,10;36037;1672;35;16641,57;11.09.2023;DKK
Havehjornet_Social_Prospecting_Alm_202307;3710,03;40919;1037;21;9737,03;03.07.2023;DKK
HH_Social_Retargeting_Havesaeson_202305_kopi;10481,05;113529;1609;40;37803,82;20.05.2023;DKK
HH_Social_Retargeting_Alm_202502;13465,95;113742;3877;50;27765,80;26.02.2025;DKK
hh_dk_Social_Retargeting_Alm_202408;12653,16;79679;2103;46;26948,47;07.08.2024;DKK
Havehjornet_Social_Retargeting_Havesaeson_202204_kopi;14971,20;110336;1940;67;43119,40;29.04.2022;DKK
hh_dk_Social_Prospecting_Alm_202407;1388,75;172009;2251;45;4244,30;12.07.2024;EUR
HH_Social_Prospecting_Alm_202403;42219,64;506797;5870;184;105576,15;14.03.2024;DKK
hh_dk_Social_Retargeting_Jul_202312;5991,96;43356;755;23;16739,36;06.12.2023;DKK
HH_Social_Prospecting_BlackFriday_202211;18948,76;362999;3052;79;60599,76;24.11.2022;DKK
HAVEHJ_Social_Prospecting_Alm_202201;968,71;42160;1352;33;3678,24;27.01.2022;EUR
HAVEHJ_Social_Prospecting_Alm_202309;21281,20;162515;5010;112;59791,73;12.09.2023;DKK
HH_Social_Retargeting_Havesaeson_202205;3913,87;53803;707;15;12640,62;06.05.2022;DKK
hh_dk_Social_Prospecting_Alm_202308;30506,29;209715;4207;143;61081,01;19.08.2023;DKK
hh_dk_Social_Prospecting_Alm_202210;13241,96;77547;3596;60;41378,70;14.10.2022;DKK
HAVEHJ_Social_Prospecting_Alm_202310;6498,99;104152;1567;31;22431,28;09.10.2023;DKK
HAVEHJ_Social_Prospecting_Havesaeson_202504;3092,81;174744;3392;119;10724,68;28.04.2025;EUR
hh_dk_Social_Prospecting_Alm_202408;29803,05;248715;9173;121;105250,98;31.08.2024;DKK
hh_dk_Social_Retargeting_Alm_202201;6574,15;58449;1933;28;12838,71;07.01.2022;DKK
HAVEHJ_Social_Retargeting_Alm_202207;6364,79;56330;1507;29;11894,17;05.07.2022;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202504;9317,34;54864;2841;34;28751,65;22.04.2025;DKK
Havehjornet_Social_Retargeting_Alm_202502;5765,55;64632;812;24;13586,89;06.02.2025;DKK
HAVEHJ_Social_Prospecting_Havesaeson_202304;15148,63;136561;2887;81;38645,08;19.04.2023;DKK
Havehjornet_Social_Retargeting_Havesaeson_202504;8930,48;144567;1292;36;24519,49;17.04.2025;DKK
Havehjornet_Social_Prospecting_Alm_202501;10240,06;87419;1420;45;24396,37;28.01.2025;DKK
HAVEHJ_Social_Prospecting_Alm_202508;26373,21;145132;5257;147;86818,61;15.08.2025;DKK
HH_Social_Prospecting_Havesaeson_202406;2976,11;41846;643;13;7481,80;22.06.2024;DKK
Havehjornet_Social_Prospecting_Alm_202409;7088,35;73594;896;38;21159,14;24.09.2024;DKK
HAVEHJ_Social_Retargeting_Alm_202407;5919,56;45926;756;29;15078,44;24.07.2024;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202204;10832,81;94222;3070;53;26527,43;05.04.2022;DKK
hh_dk_Social_Prospecting_Alm_202308;43484,00;217604;11407;232;115925,13;25.08.2023;DKK
HH_Social_Prospecting_Alm_202409;20280,33;221992;4498;112;37508,46;03.09.2024;DKK
HAVEHJ_Social_Retargeting_BlackFriday_202411;4621,57;36808;1374;17;10339,68;02.11.2024;DKK
