kampagne;omkostning;klik;visninger;konverteringer;konv_vaerdi;dato;currency
HH_Search_NonBrand_Havesaeson_202404;36113.98;7878;91930;113;95147.96;15-04-2024;DKK
Havehjornet_Search_NonBrand_Alm_202510;4822.25;991;12718;16;9567.04;05-10-2025;DKK
Havehjornet_Search_Brand_Havesaeson_202406;3851.47;663;10404;16;8006.91;13-06-2024;DKK
hh_dk_Search_NonBrand_Alm_202403;11099.75;1335;35026;34;15474.10;19-03-2024;DKK
Havehjornet_Search_NonBrand_Havesaeson_202204;7330.86;1150;33653;24;16723.03;30-04-2022;DKK
Havehjornet_Search_NonBrand_Alm_202401;2139.03;1852;57549;56;4762.55;03-01-2024;EUR
HAVEHJ_Search_Brand_Jul_202412;11463.10;2469;44553;60;35390.90;07-12-2024;DKK
HH_Search_NonBrand_Jul_202512;9354.89;1564;38388;31;22345.22;05-12-2025;DKK
HH_Search_Brand_BlackFriday_202411;5661.39;705;14411;26;15060.90;20-11-2024;DKK
HH_Search_Brand_Alm_202502;3209.94;376;15001;17;8743.72;25-02-2025;DKK
hh_dk_Search_NonBrand_Havesaeson_202205;17360.62;2112;84799;52;48549.77;01-05-2022;DKK
HAVEHJ_Search_Brand_Alm_202209;7918.59;1186;22377;37;23878.15;28-09-2022;DKK
HAVEHJ_Search_NonBrand_Alm_202408;3071.26;435;12796;11;7193.86;24-08-2024;DKK
hh_dk_Search_NonBrand_BlackFriday_202211;8626.31;1037;45774;30;17796.24;02-11-2022;DKK
HAVEHJ_Search_NonBrand_Alm_202401;6495.86;1498;22366;21;12004.93;12-01-2024;DKK
HAVEHJ_Search_Brand_Havesaeson_202406;8429.16;1355;53506;40;25850.92;16-06-2024;DKK
hh_dk_Search_Brand_Alm_202208;4652.85;536;20937;24;14453.65;02-08-2022;DKK
HH_Search_Brand_Alm_202501;9171.18;1194;40720;49;34934.51;11-01-2025;DKK
HH_Search_Brand_Alm_202508;1460.22;220;5959;8;5114.54;01-08-2025;DKK
HH_Search_NonBrand_Alm_202509;5986.29;989;25145;19;11590.59;25-09-2025;DKK
HH_Search_NonBrand_Jul_202312;14705.86;2035;58133;46;29897.55;15-12-2023;DKK
HH_Search_Brand_Havesaeson_202205;11986.15;2225;32496;60;40759.72;08-05-2022;DKK
HAVEHJ_Search_NonBrand_BlackFriday_202311;26313.46;4546;133655;84;73808.03;10-11-2023;DKK
Havehjornet_Search_NonBrand_Alm_202202;26608.78;3494;110495;80;41492.95;09-02-2022;DKK
hh_dk_Search_Brand_Alm_202307;9847.61;2255;34042;42;25767.81;03-07-2023;DKK
hh_dk_Search_NonBrand_Alm_202208;8001.92;1053;37110;29;13148.86;06-08-2022;DKK
HH_Search_NonBrand_Alm_202407_kopi;11887.70;1602;39926;36;19720.56;13-07-2024;DKK
HAVEHJ_Search_Brand_Alm_202403;3237.00;586;11549;16;10607.53;25-03-2024;DKK
HAVEHJ_Search_NonBrand_Alm_202410;12902.11;2118;33193;38;27089.42;22-10-2024;DKK
HAVEHJ_Search_Brand_Alm_202407;2560.56;291;8028;11;8845.77;28-07-2024;DKK
Havehjornet_Search_Brand_Alm_202510;11020.66;2751;43759;45;32598.09;27-10-2025;DKK
HH_Search_NonBrand_Alm_202307;4633.95;542;21705;15;8672.09;26-07-2023;DKK
Havehjornet_Search_NonBrand_BlackFriday_202211;29506.91;5501;163675;101;63563.08;28-11-2022;DKK
Havehjornet_Search_Brand_Jul_202512;10537.46;1439;41975;48;30785.08;15-12-2025;DKK
HAVEHJ_Search_NonBrand_Alm_202207_kopi;9948.35;2453;60352;29;21232.24;08-07-2022;DKK
HAVEHJ_Search_NonBrand_Alm_202510;5523.98;851;21375;19;14352.98;01-10-2025;DKK
Havehjornet_Search_NonBrand_Alm_202207_kopi;25364.02;3713;159219;86;64265.06;18-07-2022;DKK
HAVEHJ_Search_NonBrand_Havesaeson_202506;12970.69;2012;52814;49;27875.79;03-06-2025;DKK
HH_Search_NonBrand_Alm_202308;16325.65;3613;43647;50;29246.08;22-08-2023;DKK
HH_Search_Brand_Alm_202410;5041.24;859;28108;26;13981.14;21-10-2024;DKK
HAVEHJ_Search_Brand_Alm_202307;2362.95;317;15351;11;5876.77;22-07-2023;DKK
Havehjornet_Search_NonBrand_Alm_202310;5899.49;1318;19259;22;11650.49;06-10-2023;DKK
hh_dk_Search_Brand_Alm_202401;5252.70;662;29976;22;16021.34;19-01-2024;DKK
HAVEHJ_Search_Brand_Jul_202412;2677.04;310;10463;13;7325.61;28-12-2024;DKK
HAVEHJ_Search_NonBrand_Havesaeson_202205;27656.71;3871;85619;86;50629.16;09-05-2022;DKK
HAVEHJ_Search_NonBrand_Alm_202209;5861.32;797;28030;18;15117.42;25-09-2022;DKK
HAVEHJ_Search_Brand_Alm_202401;2649.43;490;7479;12;6301.03;22-01-2024;DKK
Havehjornet_Search_Brand_Alm_202207;5166.01;1079;27100;22;13289.73;02-07-2022;DKK
Havehjornet_Search_Brand_Alm_202310;655.91;604;29362;20;1567.08;12-10-2023;EUR
hh_dk_Search_NonBrand_Alm_202509;37276.44;6260;105038;118;102877.22;16-09-2025;DKK
hh_dk_Search_NonBrand_Alm_202510;23526.05;2617;66012;69;54113.91;12-10-2025;DKK
Havehjornet_Search_NonBrand_Alm_202409;9681.70;1425;46875;34;19590.88;23-09-2024;DKK
Havehjornet_Search_NonBrand_Alm_202308;3148.29;388;8860;9;6259.13;26-08-2023;DKK
hh_dk_Search_NonBrand_Alm_202202;9024.49;1084;46626;34;22105.19;15-02-2022;DKK
Havehjornet_Search_Brand_Alm_202309;16321.54;2175;52853;80;55304.92;15-09-2023;DKK
HAVEHJ_Search_Brand_Alm_202201;13118.28;1787;33636;68;43776.67;05-01-2022;DKK
HAVEHJ_Search_Brand_Alm_202310;1224.09;285;3693;7;3402.83;04-10-2023;DKK
HH_Search_NonBrand_Alm_202410;1909.32;1610;50229;44;3664.32;20-10-2024;EUR
HH_Search_NonBrand_Havesaeson_202206;2293.01;1985;56535;59;5457.12;16-06-2022;EUR
hh_dk_Search_NonBrand_Havesaeson_202505;31529.19;3993;82512;114;51414.13;08-05-2025;DKK
Havehjornet_Search_Brand_Havesaeson_202304;5088.68;1065;16486;26;13933.78;24-04-2023;DKK
HAVEHJ_Search_Brand_Alm_202401;10958.50;1390;33968;48;29209.27;07-01-2024;DKK
HH_Search_Brand_Jul_202312;19929.98;2563;66478;95;49688.51;01-12-2023;DKK
HH_Search_Brand_Alm_202210;760.03;803;28734;23;2124.83;02-10-2022;EUR
HAVEHJ_Search_Brand_Alm_202209;11097.63;2506;28266;49;31187.83;01-09-2022;DKK
HH_Search_NonBrand_Alm_202207;34632.45;7568;230217;102;76100.56;06-07-2022;DKK
HH_Search_Brand_Havesaeson_202305;9954.73;1419;40335;47;26384.75;01-05-2023;DKK
HH_Search_Brand_Alm_202503;5376.73;663;34944;29;14357.11;12-03-2025;DKK
Havehjornet_Search_Brand_Havesaeson_202205;7414.05;1402;18809;36;19914.02;23-05-2022;DKK
HAVEHJ_Search_Brand_Alm_202507;1817.09;205;6380;9;5353.72;02-07-2025;DKK
HAVEHJ_Search_Brand_Havesaeson_202404;1104.40;968;51336;38;4477.79;17-04-2024;EUR
hh_dk_Search_Brand_BlackFriday_202411;16654.23;3036;96500;76;61647.13;09-11-2024;DKK
HAVEHJ_Search_NonBrand_Alm_202402_kopi;6755.33;829;27338;22;12594.41;07-02-2024;DKK
Havehjornet_Search_Brand_Alm_202210;6843.75;1326;41544;31;22166.72;17-10-2022;DKK
HH_Search_Brand_Alm_202201_kopi;7378.55;1277;23429;35;27218.23;09-01-2022;DKK
Havehjornet_Search_Brand_Alm_202503;4325.08;1016;16830;18;11191.96;30-03-2025;DKK
hh_dk_Search_Brand_Alm_202203;4419.36;515;15852;20;14959.57;22-03-2022;DKK
HAVEHJ_Search_NonBrand_Havesaeson_202306;47000.42;6188;143297;163;111624.26;21-06-2023;DKK
HH_Search_NonBrand_Alm_202309;34477.33;7447;162450;121;78947.13;02-09-2023;DKK
HAVEHJ_Search_Brand_Alm_202301;3737.14;480;10587;15;9260.24;09-01-2023;DKK
HH_Search_Brand_Jul_202512;280.91;405;7319;11;880.53;08-12-2025;EUR
hh_dk_Search_NonBrand_Havesaeson_202205_kopi;33184.75;3966;191408;103;92204.90;05-05-2022;DKK
Havehjornet_Search_NonBrand_BlackFriday_202211;40259.05;4491;152877;137;68182.64;29-11-2022;DKK
HAVEHJ_Search_NonBrand_Alm_202209;10391.97;1163;62466;38;17184.90;28-09-2022;DKK
Havehjornet_Search_Brand_Alm_202401;7712.70;894;19459;36;21857.53;31-01-2024;DKK
hh_dk_Search_Brand_Alm_202502;8623.46;1576;23966;47;31021.54;13-02-2025;DKK
HH_Search_NonBrand_Havesaeson_202305;20343.99;2685;89959;63;33308.18;03-05-2023;DKK
HAVEHJ_Search_Brand_Jul_202412_kopi;9586.08;1375;24475;42;30461.68;05-12-2024;DKK
hh_dk_Search_Brand_Alm_202407_kopi;422.62;381;14051;15;1320.99;31-07-2024;EUR
HAVEHJ_Search_Brand_Havesaeson_202305_kopi;8218.62;1481;27262;36;20666.13;17-05-2023;DKK
HAVEHJ_Search_Brand_Havesaeson_202305;11789.70;1804;51038;50;42035.20;25-05-2023;DKK
hh_dk_Search_Brand_Havesaeson_202306;18248.38;4426;63312;80;58620.06;17-06-2023;DKK
HH_Search_Brand_Alm_202402;4324.87;560;15087;20;12049.92;25-02-2024;DKK
hh_dk_Search_Brand_Alm_202509;1129.39;1608;42654;35;3525.84;28-09-2025;EUR
hh_dk_Search_Brand_Havesaeson_202205;11398.97;1669;36104;61;36995.82;18-05-2022;DKK
HH_Search_NonBrand_Havesaeson_202204;20400.27;4677;57371;73;47254.62;02-04-2022;DKK
Havehjornet_Search_Brand_BlackFriday_202211;15264.46;3051;53403;80;46915.06;15-11-2022;DKK
hh_dk_Search_NonBrand_Havesaeson_202506;13853.42;2828;58559;46;30826.18;04-06-2025;DKK
hh_dk_Search_Brand_Alm_202201;771.72;937;19768;25;1960.66;19-01-2022;EUR
Havehjornet_Search_NonBrand_Alm_202310;2898.45;2700;59454;75;6070.54;05-10-2023;EUR
Havehjornet_Search_NonBrand_Alm_202308;13187.98;2272;76135;43;24402.12;13-08-2023;DKK
HH_Search_NonBrand_Alm_202303;15529.19;1869;47807;58;31563.58;24-03-2023;DKK
HAVEHJ_Search_Brand_Alm_202302;3085.90;709;8008;14;8260.86;13-02-2023;DKK
HH_Search_Brand_Alm_202507;3104.58;352;17239;16;8699.89;16-07-2025;DKK
hh_dk_Search_NonBrand_BlackFriday_202211;44069.76;6548;160036;172;101127.50;06-11-2022;DKK
HAVEHJ_Search_Brand_Alm_202401;5445.71;742;14309;24;18433.75;16-01-2024;DKK
hh_dk_Search_NonBrand_BlackFriday_202311_kopi;12752.42;2610;39223;37;34045.93;25-11-2023;DKK
hh_dk_Search_Brand_Jul_202312;7102.83;1498;29613;36;21800.93;23-12-2023;DKK
Havehjornet_Search_NonBrand_Alm_202510;8741.97;1077;25530;28;16857.88;03-10-2025;DKK
hh_dk_Search_NonBrand_Alm_202301;20450.07;3876;121428;80;40857.21;19-01-2023;DKK
HAVEHJ_Search_NonBrand_Alm_202408;26157.09;4217;65812;99;48682.99;06-08-2024;DKK
Havehjornet_Search_NonBrand_Alm_202402;18539.97;2490;102843;70;41612.79;14-02-2024;DKK
HAVEHJ_Search_NonBrand_Alm_202409;15384.00;2674;68629;48;27776.99;06-09-2024;DKK
HAVEHJ_Search_Brand_Havesaeson_202206;4809.92;733;18820;21;18825.02;29-06-2022;DKK
Havehjornet_Search_Brand_Havesaeson_202505;13341.94;2082;36782;65;34108.61;14-05-2025;DKK
HAVEHJ_Search_NonBrand_Alm_202408;2235.69;369;7952;8;4216.71;25-08-2024;DKK
HH_Search_Brand_Havesaeson_202304;4680.24;660;13612;21;14758.64;13-04-2023;DKK
HAVEHJ_Search_NonBrand_Alm_202303;12759.60;2148;39163;45;23012.53;22-03-2023;DKK
hh_dk_Search_NonBrand_Havesaeson_202405;1814.11;1706;38536;44;4173.01;31-05-2024;EUR
HH_Search_Brand_Alm_202210_kopi;4208.26;946;23282;18;12445.46;04-10-2022;DKK
hh_dk_Search_Brand_Havesaeson_202305_kopi;8577.48;1000;23956;40;32311.25;06-05-2023;DKK
HAVEHJ_Search_Brand_Alm_202309;4404.23;590;19103;18;13105.84;16-09-2023;DKK
HH_Search_Brand_Havesaeson_202204_kopi;184.50;172;5095;6;623.39;07-04-2022;EUR
hh_dk_Search_NonBrand_Alm_202301;1334.02;1170;55667;30;3161.45;07-01-2023;EUR
HH_Search_Brand_Alm_202502;6096.04;921;17771;29;16180.61;10-02-2025;DKK
HAVEHJ_Search_NonBrand_Alm_202203;12590.71;2134;51891;37;30937.59;08-03-2022;DKK
HH_Search_NonBrand_Alm_202508_kopi;4287.26;6115;117682;107;7620.72;03-08-2025;EUR
HAVEHJ_Search_Brand_Havesaeson_202306;567.15;619;13151;21;1806.03;12-06-2023;EUR
hh_dk_Search_NonBrand_Alm_202203;3114.60;3396;84386;85;6725.97;29-03-2022;EUR
HAVEHJ_Search_NonBrand_Jul_202412;7198.66;935;24033;26;16084.37;02-12-2024;DKK
hh_dk_Search_NonBrand_Havesaeson_202505;12726.44;1976;48901;38;28029.02;19-05-2025;DKK
hh_dk_Search_Brand_Havesaeson_202304;3151.89;356;13099;13;8794.62;08-04-2023;DKK
hh_dk_Search_NonBrand_Havesaeson_202504;79185.16;12802;404930;288;175039.59;12-04-2025;DKK
hh_dk_Search_NonBrand_Havesaeson_202304;128985.71;20460;404689;389;236325.19;27-04-2023;DKK
Havehjornet_Search_Brand_Alm_202310;4515.34;513;15967;20;16350.31;31-10-2023;DKK
Havehjornet_Search_Brand_Jul_202312;7889.43;1160;31464;36;24133.98;17-12-2023;DKK
HAVEHJ_Search_NonBrand_Alm_202210;20991.80;3416;109770;64;39567.83;31-10-2022;DKK
HH_Search_NonBrand_Alm_202302;20717.05;2396;67685;79;34787.63;22-02-2023;DKK
Havehjornet_Search_NonBrand_Alm_202403;5321.74;1030;20277;16;10532.71;31-03-2024;DKK
hh_dk_Search_Brand_Alm_202210;2994.87;387;14452;13;9290.84;08-10-2022;DKK
HH_Search_NonBrand_Alm_202209;9386.29;1793;24737;35;17248.38;30-09-2022;DKK
HH_Search_NonBrand_BlackFriday_202311;31896.98;6725;184801;124;73002.25;29-11-2023;DKK
HH_Search_Brand_Alm_202203;8476.92;1244;37981;44;20689.81;13-03-2022;DKK
HH_Search_Brand_Alm_202403;15833.28;2041;74140;85;68267.08;10-03-2024;DKK
HAVEHJ_Search_Brand_BlackFriday_202211;7338.48;1658;35423;32;24987.89;26-11-2022;DKK
Havehjornet_Search_NonBrand_Alm_202407;8023.94;1010;36347;26;18225.59;22-07-2024;DKK
HH_Search_NonBrand_Alm_202508;39865.80;5026;164083;116;85364.79;26-08-2025;DKK
hh_dk_Search_Brand_Alm_202509;7316.47;1397;22425;32;19868.38;15-09-2025;DKK
HH_Search_NonBrand_Alm_202510;7049.89;1317;35325;26;11810.23;21-10-2025;DKK
hh_dk_Search_Brand_BlackFriday_202511;7368.51;822;19852;37;16225.16;11-11-2025;DKK
HH_Search_Brand_Alm_202303;9430.73;1097;26558;40;30344.12;02-03-2023;DKK
HH_Search_Brand_Alm_202303;6126.78;776;30119;27;19498.23;22-03-2023;DKK
HH_Search_NonBrand_Alm_202501;13923.61;1623;51536;45;33077.88;26-01-2025;DKK
hh_dk_Search_NonBrand_Havesaeson_202305;14196.71;3045;43139;55;28890.11;17-05-2023;DKK
HH_Search_NonBrand_Alm_202502_kopi;5749.79;678;22768;17;10440.62;27-02-2025;DKK
Havehjornet_Search_Brand_BlackFriday_202211;11144.88;2362;55905;50;36189.69;03-11-2022;DKK
HAVEHJ_Search_NonBrand_Alm_202409;10587.08;1253;48554;33;20436.55;19-09-2024;DKK
Havehjornet_Search_NonBrand_Havesaeson_202205;37721.57;8815;98965;147;71783.28;08-05-2022;DKK
hh_dk_Search_Brand_Havesaeson_202405;11793.19;2213;45776;64;28239.97;14-05-2024;DKK
hh_dk_Search_Brand_Alm_202410;3948.01;874;11088;16;12767.38;06-10-2024;DKK
HAVEHJ_Search_Brand_Alm_202310;6714.13;1467;25822;32;22156.24;20-10-2023;DKK
HAVEHJ_Search_NonBrand_Alm_202507;17531.27;2139;47329;59;34578.39;06-07-2025;DKK
HH_Search_NonBrand_Alm_202208;4882.05;610;18340;15;14130.83;11-08-2022;DKK
Havehjornet_Search_Brand_Havesaeson_202406;15262.27;3217;69788;71;50878.41;07-06-2024;DKK
Havehjornet_Search_Brand_Havesaeson_202404_kopi;9899.86;1306;31718;49;33522.28;15-04-2024;DKK
hh_dk_Search_NonBrand_Havesaeson_202404;28063.21;6942;175218;98;58616.51;29-04-2024;DKK
HAVEHJ_Search_NonBrand_Alm_202308_kopi;10349.07;1744;35817;37;21261.90;05-08-2023;DKK
Havehjornet_Search_Brand_Alm_202308;7132.21;1599;30356;38;26183.01;05-08-2023;DKK
HH_Search_NonBrand_Alm_202208;5515.31;621;26762;17;9624.73;26-08-2022;DKK
Havehjornet_Search_NonBrand_Alm_202508;34278.96;4515;112621;132;54904.44;06-08-2025;DKK
hh_dk_Search_NonBrand_Alm_202203;9430.32;1160;30055;36;17627.67;16-03-2022;DKK
HH_Search_NonBrand_Havesaeson_202405;24978.49;5259;88827;88;69140.19;08-05-2024;DKK
HH_Search_Brand_Havesaeson_202504_kopi;2809.57;627;8932;15;7958.17;26-04-2025;DKK
HH_Search_NonBrand_Alm_202503;12139.75;2054;31796;38;31751.84;02-03-2025;DKK
HAVEHJ_Search_Brand_Alm_202203;10181.52;2078;53931;42;26559.77;02-03-2022;DKK
HH_Search_Brand_Havesaeson_202206;10325.57;1897;33394;42;26625.24;21-06-2022;DKK
HAVEHJ_Search_NonBrand_Havesaeson_202405;18642.33;2530;51944;71;40179.40;11-05-2024;DKK
Havehjornet_Search_Brand_Alm_202208;5301.56;602;16894;24;18454.18;19-08-2022;DKK
HH_Search_NonBrand_Alm_202403_kopi;13725.70;2356;46587;47;34492.04;11-03-2024;DKK
HH_Search_NonBrand_Alm_202210;21190.98;3049;62744;62;41423.91;18-10-2022;DKK
hh_dk_Search_Brand_Alm_202401;4466.58;977;19769;19;10436.83;18-01-2024;DKK
HH_Search_Brand_BlackFriday_202211;7073.15;1058;18205;35;20199.89;02-11-2022;DKK
HH_Search_Brand_Jul_202212;615.52;615;16913;22;2117.55;12-12-2022;EUR
hh_dk_Search_Brand_Alm_202210_kopi;8522.45;1194;25489;40;28973.94;29-10-2022;DKK
HAVEHJ_Search_NonBrand_Jul_202312;6202.23;1229;26427;20;12496.97;04-12-2023;DKK
hh_dk_Search_NonBrand_Havesaeson_202304;34750.24;7806;205718;116;72658.65;17-04-2023;DKK
HH_Search_Brand_Alm_202310;3768.78;845;22218;18;10087.24;19-10-2023;DKK
hh_dk_Search_NonBrand_Alm_202210;11923.04;2391;30640;41;29529.29;01-10-2022;DKK
Havehjornet_Search_Brand_Alm_202502;20033.20;2443;86725;89;46486.21;27-02-2025;DKK
HAVEHJ_Search_NonBrand_Jul_202512;38911.59;6688;122290;134;66579.67;11-12-2025;DKK
HAVEHJ_Search_Brand_BlackFriday_202311_kopi;2798.50;2641;55229;87;8893.79;18-11-2023;EUR
HAVEHJ_Search_NonBrand_Havesaeson_202306;1757.77;1676;70389;48;3474.75;29-06-2023;EUR
hh_dk_Search_Brand_Havesaeson_202405;4985.23;618;28280;22;15466.02;19-05-2024;DKK
Havehjornet_Search_NonBrand_Alm_202510;8697.51;1292;57684;33;13945.93;29-10-2025;DKK
HH_Search_NonBrand_Alm_202507;1593.95;220;10313;5;3901.25;22-07-2025;DKK
HAVEHJ_Search_NonBrand_Alm_202403;7316.34;1093;22704;21;25397.96;06-03-2024;DKK
HH_Search_Brand_Alm_202510;5159.05;728;26313;27;13796.60;21-10-2025;DKK
Havehjornet_Search_NonBrand_Havesaeson_202505;22403.64;3464;137435;66;56002.04;07-05-2025;DKK
Havehjornet_Search_Brand_Alm_202307;919.61;1266;24333;29;2587.60;17-07-2023;EUR
hh_dk_Search_NonBrand_Jul_202512;28201.55;3964;71654;109;58447.01;13-12-2025;DKK
HAVEHJ_Search_Brand_Alm_202302;5746.03;726;17939;28;17054.30;15-02-2023;DKK
HH_Search_Brand_Havesaeson_202506;4570.81;892;18387;19;18181.22;24-06-2025;DKK
HAVEHJ_Search_Brand_BlackFriday_202211;5798.81;875;22775;31;17735.55;24-11-2022;DKK
HH_Search_NonBrand_Alm_202402;10885.69;1549;32469;33;24335.25;16-02-2024;DKK
HH_Search_Brand_BlackFriday_202411;8056.06;1380;32329;33;28326.55;14-11-2024;DKK
Havehjornet_Search_NonBrand_Alm_202510;4939.41;679;14393;19;7595.23;20-10-2025;DKK
HH_Search_Brand_Alm_202501;3107.21;568;12107;14;7694.78;03-01-2025;DKK
hh_dk_Search_NonBrand_Alm_202309;1514.49;212;8212;5;4309.19;20-09-2023;DKK
HAVEHJ_Search_NonBrand_Alm_202208;6986.32;1347;46035;26;14101.30;30-08-2022;DKK
HAVEHJ_Search_NonBrand_Havesaeson_202304_kopi;8288.15;1530;39018;28;20282.92;03-04-2023;DKK
hh_dk_Search_Brand_Alm_202403;2512.95;374;7433;11;8952.22;05-03-2024;DKK
Havehjornet_Search_NonBrand_Alm_202209;2768.12;330;10110;10;6141.71;15-09-2022;DKK
HAVEHJ_Search_Brand_Alm_202401;10709.08;1286;32691;52;24924.86;28-01-2024;DKK
Havehjornet_Search_NonBrand_Alm_202202;26763.42;3292;109614;87;64443.46;10-02-2022;DKK
hh_dk_Search_NonBrand_Alm_202401;675.13;700;15596;18;1483.49;07-01-2024;EUR
Havehjornet_Search_NonBrand_Alm_202407;4408.47;580;17310;13;9400.37;25-07-2024;DKK
hh_dk_Search_Brand_Jul_202312;12756.10;1625;33531;52;42148.55;06-12-2023;DKK
Havehjornet_Search_Brand_Havesaeson_202405;807.19;1007;19177;27;1978.42;06-05-2024;EUR
hh_dk_Search_Brand_Alm_202402;7073.62;987;31196;36;23311.53;01-02-2024;DKK
Havehjornet_Search_NonBrand_Alm_202308;10563.47;1714;53316;40;21636.49;21-08-2023;DKK
HH_Search_NonBrand_Havesaeson_202304;18499.61;2991;49457;62;37248.95;01-04-2023;DKK
HAVEHJ_Search_Brand_Havesaeson_202406;9484.18;1386;38440;40;33304.04;21-06-2024;DKK
hh_dk_Search_Brand_Alm_202410;2559.10;497;13284;13;7401.06;30-10-2024;DKK
HH_Search_NonBrand_BlackFriday_202511_kopi;2920.58;406;8650;9;5722.82;09-11-2025;DKK
HAVEHJ_Search_NonBrand_BlackFriday_202311;29578.97;3743;183363;87;62914.68;08-11-2023;DKK
HH_Search_NonBrand_Havesaeson_202304;5776.12;671;31193;19;12861.90;30-04-2023;DKK
HH_Search_Brand_Havesaeson_202406;12144.59;1575;48076;49;30065.68;12-06-2024;DKK
HAVEHJ_Search_NonBrand_Havesaeson_202506;16540.28;2528;71290;51;33300.53;25-06-2025;DKK
HH_Search_NonBrand_Jul_202412;40653.74;8480;123767;154;75314.34;21-12-2024;DKK
HH_Search_Brand_BlackFriday_202411;13480.41;1803;45494;62;43012.56;02-11-2024;DKK
Havehjornet_Search_NonBrand_Alm_202407;18649.99;4201;69163;66;48389.17;12-07-2024;DKK
hh_dk_Search_NonBrand_Havesaeson_202406;48228.98;5434;134757;154;89533.86;03-06-2024;DKK
HAVEHJ_Search_NonBrand_Alm_202209_kopi;3672.33;413;12799;11;8362.01;21-09-2022;DKK
Havehjornet_Search_Brand_Alm_202509;9853.24;1210;25263;51;24568.07;04-09-2025;DKK
hh_dk_Search_NonBrand_Jul_202412;22245.98;4052;111894;87;49965.61;20-12-2024;DKK
HAVEHJ_Search_Brand_Alm_202208;740.10;1135;15797;26;2289.01;26-08-2022;EUR
Havehjornet_Search_Brand_Alm_202308;2258.03;263;7471;10;7403.50;23-08-2023;DKK
HAVEHJ_Search_NonBrand_Alm_202307;20575.56;2536;116782;60;33518.48;16-07-2023;DKK
Havehjornet_Search_Brand_Alm_202408;4841.80;1084;24667;20;15296.17;20-08-2024;DKK
Havehjornet_Search_Brand_Alm_202408;782.76;1148;36702;27;2120.42;12-08-2024;EUR
HH_Search_NonBrand_Jul_202212;16053.33;3415;61114;62;30706.77;11-12-2022;DKK
HH_Search_Brand_Alm_202208;3684.16;794;11636;16;15801.12;07-08-2022;DKK
Havehjornet_Search_NonBrand_Alm_202203;4796.77;543;15733;14;8598.52;27-03-2022;DKK
HH_Search_Brand_Alm_202302;10163.68;1470;30645;45;28693.56;28-02-2023;DKK
HH_Search_Brand_BlackFriday_202411;5614.40;1031;18380;29;15282.12;13-11-2024;DKK
hh_dk_Search_Brand_Alm_202409;10453.17;2439;34210;49;27568.49;21-09-2024;DKK
HH_Search_Brand_Havesaeson_202404;2963.97;350;13077;13;10979.85;29-04-2024;DKK
Havehjornet_Search_Brand_Alm_202307;3851.95;470;19394;20;12164.46;04-07-2023;DKK
HH_Search_NonBrand_Alm_202409;1184.49;1976;24836;30;2304.80;18-09-2024;EUR
HH_Search_NonBrand_Havesaeson_202206;60023.49;14307;250730;195;122424.67;22-06-2022;DKK
hh_dk_Search_Brand_Havesaeson_202405;7003.10;1573;22015;35;22889.64;09-05-2024;DKK
hh_dk_Search_NonBrand_BlackFriday_202311_kopi;6557.69;946;30092;23;10524.83;17-11-2023;DKK
HAVEHJ_Search_Brand_Havesaeson_202306;6695.94;876;28252;30;20357.75;27-06-2023;DKK
Havehjornet_Search_Brand_BlackFriday_202211_kopi;10020.13;1506;37980;41;29003.56;27-11-2022;DKK
HH_Search_Brand_Alm_202507_kopi;5909.79;1156;30274;29;17565.86;19-07-2025;DKK
HH_Search_Brand_Alm_202309;1342.91;1980;47073;46;4111.93;18-09-2023;EUR
HAVEHJ_Search_Brand_Havesaeson_202505;8168.02;1626;31886;41;20941.92;02-05-2025;DKK
HH_Search_Brand_Havesaeson_202505;15905.14;2026;63847;78;57363.45;26-05-2025;DKK
HAVEHJ_Search_Brand_Alm_202307;3201.74;423;10257;14;9220.07;29-07-2023;DKK
hh_dk_Search_Brand_Alm_202207_kopi;6771.27;780;29325;29;18586.11;06-07-2022;DKK
Havehjornet_Search_Brand_Alm_202510_kopi;11689.75;2210;34427;51;28231.95;20-10-2025;DKK
HH_Search_NonBrand_BlackFriday_202511;26584.69;6423;103876;85;43087.54;21-11-2025;DKK
hh_dk_Search_Brand_Jul_202512;4374.24;673;17607;21;14997.32;10-12-2025;DKK
HAVEHJ_Search_Brand_Alm_202410;2714.64;579;8059;14;10308.50;17-10-2024;DKK
HAVEHJ_Search_Brand_Alm_202401;14502.87;1746;71895;60;48623.51;14-01-2024;DKK
HH_Search_NonBrand_Alm_202409;11543.65;1417;52018;33;22005.53;21-09-2024;DKK
HH_Search_Brand_Alm_202210;12135.53;1364;45992;54;39946.25;12-10-2022;DKK
hh_dk_Search_NonBrand_BlackFriday_202211;32090.10;4048;82503;107;75943.36;24-11-2022;DKK
Havehjornet_Search_NonBrand_Alm_202302;11943.17;2537;34740;47;24241.23;10-02-2023;DKK
HAVEHJ_Search_Brand_BlackFriday_202211;13502.96;3312;88624;60;32627.56;06-11-2022;DKK
HH_Search_NonBrand_Alm_202401;6726.77;1213;23978;23;14082.68;24-01-2024;DKK
HH_Search_NonBrand_Jul_202512;41832.38;5286;170816;157;109951.43;21-12-2025;DKK
HAVEHJ_Search_NonBrand_Havesaeson_202405;36360.06;5127;164754;121;75412.07;19-05-2024;DKK
HH_Search_Brand_Jul_202212_kopi;12153.93;1807;45788;63;39332.48;22-12-2022;DKK
